chr,start,stop,strand,Cluster,pca_x,pca_y,umap_x,umap_y,tsne_x,tsne_y
chr2,131278270,131278366,-,2,2.2837627,-0.98683494,2.5366957,6.9801955,-32.46085,-8.359477
chr2,131278708,131278845,-,-1,3.1706958,-1.3369262,3.9629443,1.3708026,-34.37498,-27.835608
chr2,131281176,131281229,+,-1,1.3054029,0.56486326,6.0987344,10.213121,-42.628952,-1.8581179
chr2,131283085,131283141,+,-1,1.2854763,0.117855474,6.650356,9.681578,-39.940872,2.6571672
chr2,131869162,131869430,-,2,5.403373,-3.1948657,1.3194731,4.216528,-6.0134907,-1.8584712
chr2,132121967,132123112,-,2,25.920195,-11.701488,-0.17372306,0.32735413,5.403202,-23.411032
chr2,132123105,132123177,-,2,0.9367838,-0.5042945,4.017376,6.5117464,-22.554926,-0.5358008
chr2,137798579,137800192,+,0,36.369377,18.85195,11.390696,-3.6448855,11.521863,38.774483
chr2,138461245,138461329,-,2,1.9835703,-1.8618495,2.069305,5.2531977,-12.888203,-0.70309526
chr2,138462872,138463179,-,2,6.864974,-4.0894127,0.9076562,3.3776805,-3.098852,-3.4404316
chr2,139617669,139618365,-,1,15.348747,-8.29733,-3.0168655,0.96568114,-5.1542807,-37.987362
chr2,139853160,139853511,+,0,7.793055,5.346665,12.052276,3.7445228,-21.641685,27.735256
chr2,141174707,141176271,+,0,34.65269,16.655548,11.608687,-3.59542,16.094608,35.564045
chr2,142309852,142311445,-,1,36.69742,-18.909853,-1.370908,-3.6132028,23.949768,-22.80252
chr2,143056307,143057822,-,1,34.39384,-17.361261,-2.6386414,-3.7858434,13.0825,-39.892998
chr2,145419779,145421388,-,1,36.36455,-19.967346,-3.0585806,-3.294762,25.7446,-40.492664
chr2,146458180,146459715,-,1,34.2716,-17.874298,-3.6367292,-3.2064195,12.992835,-40.221012
chr2,146493763,146495294,-,1,35.249424,-19.329252,-2.96121,-3.7874117,20.966385,-38.446026
chr2,152058255,152059781,+,0,36.09259,20.978868,13.00881,-3.7025506,26.745237,37.46289
chr2,152786084,152787093,-,2,21.962713,-10.786316,0.39615762,0.7918621,8.4094515,-16.547586
chr2,152787540,152788042,-,1,11.754823,-7.7734084,-3.2004993,1.8794492,-8.864893,-33.74643
chr2,153266793,153267896,-,2,25.646132,-10.944106,0.46167684,0.35485876,11.148924,-17.853426
chr2,153268019,153269654,-,1,35.816746,-16.934906,-1.6913618,-3.5354378,30.48698,-22.61222
chr2,154477237,154478770,+,0,33.50837,19.23526,11.405626,-3.5337403,17.22355,33.165787
chr2,155552313,155552344,+,2,0.63917154,0.8138785,4.7067704,6.836174,-24.062077,7.1419125
chr2,155795039,155796726,-,1,38.22623,-21.6782,-3.4591641,-2.8508365,27.942633,-46.383606
chr2,155818239,155819695,+,0,33.418926,16.18272,12.22181,-0.67672956,1.0384406,33.15923
chr2,155819949,155820278,+,0,7.2952538,4.7294717,8.008028,1.780807,3.9764688,8.467802
chr2,155828903,155828971,-,2,1.6281037,-1.7470845,2.2259893,5.382002,-13.77738,-0.6056601
chr2,155828976,155829349,-,1,8.199992,-6.1992507,-3.2914326,2.5781536,-12.553987,-31.498304
chr2,160807913,160808023,+,2,2.2379825,1.410057,5.4828277,6.153687,-31.455704,4.3728447
chr2,162848131,162849012,-,1,20.188581,-10.93372,-2.8888037,-0.05419928,-0.187913,-37.28156
chr2,164413609,164415114,-,1,35.912804,-22.308712,-3.3271315,-3.6610687,18.480896,-41.51441
chr2,166596486,166596885,-,2,8.729881,-5.760602,0.66080815,2.963704,0.0021115,-4.8127713
chr2,168955630,168956004,-,2,7.8765454,-4.4816027,0.92725015,3.2763112,-3.3785431,-6.85657
chr2,175385240,175386772,+,0,35.100777,21.075901,13.978186,-4.1769466,33.679245,31.23763
chr2,178095041,178096153,-,2,25.211887,-11.483555,0.1761971,0.5677357,8.64408,-18.29837
chr2,178096472,178096889,-,1,9.085783,-6.4405174,-3.1811411,1.9966007,-11.856428,-33.80223
chr2,178097185,178097246,-,2,1.1128632,-0.85081744,3.9361703,6.411785,-23.8089,-0.7067624
chr2,180169043,180170539,-,1,34.113197,-17.15386,-1.7553885,-3.7393465,23.200111,-27.879517
chr2,183781873,183783481,+,0,35.838448,18.663134,11.707111,-3.9012299,17.843178,39.06356
chr2,184017497,184019102,+,0,35.580154,21.12847,12.30992,-3.760906,22.43599,35.11068
chr2,185264135,185265729,-,1,35.97352,-18.417278,-3.2916107,-2.892405,21.954285,-47.274532
chr2,185484165,185484852,+,0,15.689344,9.586832,12.212014,1.1580516,-8.64773,31.505255
chr2,185484882,185485572,+,0,14.8657675,7.970519,8.865702,0.7881936,10.591761,7.861935
chr2,186160151,186161777,+,0,36.79128,19.309,11.842097,-3.7368884,14.7442875,36.331337
chr2,186385333,186386954,-,1,36.665203,-19.522633,-2.0464182,-3.784821,28.118555,-30.063356
chr2,188018840,188019267,+,0,10.730523,8.607416,12.20314,2.692478,-16.96016,31.91955
chr2,188019576,188020751,+,0,26.291014,12.565043,10.30338,-0.6772417,19.962162,15.041832
chr2,188584956,188586164,-,2,26.73198,-12.465432,0.28760034,0.28354216,14.5758705,-18.243547
chr2,190014563,190016181,-,1,36.902023,-20.428783,-2.5353801,-3.5565214,28.129711,-39.645058
chr2,193918344,193919562,+,0,26.992199,11.974373,10.459725,-0.73942065,20.541483,17.06399
chr2,194978854,194980395,-,1,34.139843,-18.356201,-4.1169767,-3.5988402,16.75469,-48.016464
chr2,195113818,195115398,+,0,34.644917,19.617249,14.171584,-4.089888,36.795025,27.493048
chr2,203930530,203930687,+,2,3.2384934,1.476373,5.085996,5.832039,-18.553364,4.0844493
chr2,203931039,203931243,+,0,4.751158,4.026487,7.63172,2.285273,1.4474149,10.38865
chr2,206348684,206350202,-,1,34.83924,-18.75915,-1.5900921,-3.5614693,27.156767,-26.067501
chr2,206350378,206350495,-,-1,2.9162407,-2.8755682,-2.733897,4.098796,-14.469381,-22.290272
chr2,208562412,208563506,-,2,25.093979,-11.429907,0.13634448,0.60983485,8.197345,-18.724522
chr2,208563533,208564026,-,1,11.827379,-8.945424,-3.1480818,1.527216,-6.8044004,-34.189957
chr2,208599199,208600821,-,1,35.4646,-17.745203,-1.6263163,-3.8725307,22.550802,-26.480772
chr2,208859013,208859767,+,0,18.615393,11.350682,12.208164,0.82255596,-7.084157,32.390633
chr2,208860278,208860352,-,2,1.5669148,0.36439538,4.787725,6.1481533,-28.918274,2.6883426
chr2,208860318,208861119,+,0,17.439753,8.760793,9.6424885,-0.097239695,15.810018,11.075009
chr2,210989720,210989757,-,2,0.7006177,-0.40494776,4.4687595,6.1241217,-25.355835,0.869267
chr2,212169989,212171509,+,0,35.758926,19.956888,13.073794,-3.508921,28.345943,35.647053
chr2,213462845,213463796,+,0,22.29735,13.132003,12.23899,0.14431533,-3.3156943,33.59154
chr2,213477296,213477866,+,0,12.962185,8.350645,8.934781,0.7234301,10.748066,9.66536
chr2,213855898,213856821,-,2,20.50379,-10.460862,0.5628836,1.3865688,4.04021,-13.788833
chr2,217542743,217542825,-,2,1.929437,-1.911056,2.13494,5.3070755,-13.171465,-0.9518637
chr2,217543082,217543225,-,2,2.8238919,-2.1513913,1.4449148,4.400121,-9.221026,-3.2686462
chr2,217543223,217543732,-,1,11.078511,-8.016593,-3.1200075,1.8714521,-9.691401,-35.91432
chr2,220715621,220717200,-,1,37.116188,-21.271622,-1.3873188,-3.7752504,29.812786,-24.188307
chr2,221086695,221087290,-,1,13.646452,-8.385172,-3.0581014,1.1343554,-5.0276127,-37.011364
chr2,221127171,221128761,+,0,36.137592,20.770351,12.094757,-3.4435837,19.769688,32.105343
chr2,222491683,222493148,-,1,33.42649,-19.988405,-3.015765,-3.895573,18.560999,-38.729755
chr2,225570727,225572294,-,1,37.11809,-21.69233,-3.7560787,-3.8382373,18.203163,-47.594612
chr2,227948937,227950339,+,0,31.866207,18.588211,13.866486,-3.3794546,29.020617,25.08334
chr2,227950646,227950743,+,2,2.2449346,1.6563891,5.403969,5.616594,-19.13128,9.184414
chr2,228754000,228754330,-,2,7.807264,-5.6025014,0.92587847,3.3463194,-3.5314095,-6.604231
chr2,228998461,228998814,+,0,7.4500566,5.7598915,12.120159,3.3774846,-19.02876,27.280443
chr2,228998814,229000000,+,0,25.092606,6.364276,11.461175,0.07257507,-2.0141711,26.35825
chr2,229000000,229000447,+,0,9.777588,4.309231,8.299597,1.406828,7.88011,7.379659
chr2,230140223,230141838,+,0,36.577496,20.289669,11.496712,-3.8604367,15.035608,42.73538
chr2,236834903,236836511,-,1,37.038757,-20.642378,-1.6255606,-3.7901044,25.996412,-28.614962
chr2,240633209,240634743,+,0,35.565617,20.105879,14.154775,-3.2858143,31.961302,23.352953
chr20,7162909,7163347,+,0,10.609976,8.871891,12.194255,2.4963098,-16.035006,32.21053
chr20,7163654,7164842,+,0,26.4687,12.607521,10.28799,-0.69669276,19.507967,15.254099
chr20,15281247,15282846,-,1,37.80726,-21.353321,-3.2663703,-2.8565772,26.044336,-44.51671
chr20,19138856,19140383,-,1,36.701607,-21.462494,-4.161055,-3.5051408,15.585178,-48.215336
chr20,20829210,20830809,+,0,37.655106,21.299112,11.732463,-4.124388,18.572876,43.913155
chr20,24863938,24865018,+,0,26.35094,13.179764,12.158085,-0.22386323,-0.8319936,31.649
chr20,30632993,30633237,+,-1,5.0692015,1.3459212,11.611715,11.712375,-67.28747,9.572703
chr20,30633225,30633309,-,2,1.5306189,-0.75437737,2.540431,6.996259,-32.43491,-6.371416
chr20,30635421,30635564,+,-1,2.5765347,1.1787187,8.659524,6.298961,-41.95624,19.997639
chr20,30635880,30636112,+,-1,4.584577,1.4470983,11.133801,11.378768,-63.915253,9.250066
chr20,30636110,30636166,-,2,0.9741293,-0.38206285,2.703987,6.8277106,-30.20015,-5.7005877
chr20,30638486,30638619,+,-1,2.7256026,0.98616993,8.217988,7.1251955,-39.973488,25.2084
chr20,30638953,30639193,+,-1,4.9804974,1.3900924,11.596369,11.629232,-67.755615,6.702899
chr20,30641911,30642066,+,-1,2.7870364,0.85044247,8.18505,6.682657,-39.58992,22.702972
chr20,30642374,30642584,+,-1,4.332084,1.2455838,11.033775,11.4135895,-63.45944,8.02922
chr20,30643629,30645156,-,-1,30.397278,-12.306715,-4.919784,-0.2936207,11.980579,-27.887672
chr20,30645817,30645902,-,2,1.7846915,-0.49336395,2.5981338,6.967406,-30.99016,-7.7955647
chr20,30648301,30648432,+,-1,2.526794,0.9021338,8.315859,6.8042474,-41.05184,23.235588
chr20,30648769,30649002,+,-1,4.8118334,1.8369278,10.963174,11.314189,-62.392612,7.293381
chr20,30649270,30649422,+,2,3.1693785,0.8982159,7.84787,6.1177173,-39.35166,18.38728
chr20,31364594,31364977,-,2,8.829352,-5.8711834,0.73264086,3.034266,-0.9998824,-5.322603
chr20,37654051,37655641,-,1,37.072514,-20.976873,-3.2093394,-2.8119287,25.558947,-45.358784
chr20,38280801,38282371,-,1,37.38292,-21.181225,-4.159929,-3.5170395,15.655396,-46.493126
chr20,40059546,40059949,+,0,9.373748,6.3123417,12.1834345,2.8078287,-16.556292,29.525764
chr20,40060258,40060392,+,2,3.1191652,2.0928628,5.2276826,6.856407,-27.75441,9.428363
chr20,40060748,40061867,+,0,25.079332,11.455194,10.146793,-0.7292615,15.892096,16.89185
chr20,44037811,44038081,+,0,5.9571543,4.55237,12.033571,3.8796103,-21.520344,26.290174
chr20,52220549,52221967,-,1,34.687267,-19.960285,-3.2207398,-3.6849952,19.941578,-40.670826
chr20,55764054,55765659,-,1,34.95995,-20.518614,-1.8941841,-4.2609997,28.053474,-34.165985
chr21,13076698,13076770,+,2,0.9752878,0.48021054,4.8717003,6.7720766,-24.761618,4.892241
chr21,13076763,13077907,+,0,25.547115,11.546523,11.200794,-0.43958715,10.688734,20.161507
chr21,13322095,13323433,+,0,29.253355,15.076761,12.32276,-0.7265883,0.15810834,36.017456
chr21,13323816,13323829,+,2,0.1677911,-0.08753478,4.4655375,6.3194156,-24.447004,1.7372558
chr21,13329898,13330166,+,0,5.2731943,3.4437723,7.710423,2.1679409,1.5433487,8.725117
chr21,13851752,13851996,+,-1,4.8890624,1.3703103,11.546171,11.68082,-67.14106,10.18098
chr21,13851984,13852040,-,2,1.1846887,-0.6779719,2.4743462,7.067803,-31.984507,-6.4246216
chr21,13854388,13854533,+,2,3.0585184,1.4148792,7.7304173,6.7149277,-36.354996,23.92689
chr21,13854840,13855084,+,-1,4.8989763,1.7388066,11.616887,11.741842,-68.016335,9.261132
chr21,13857522,13857631,+,-1,2.010845,0.54320383,8.717828,6.3946824,-41.738075,21.094637
chr21,13857959,13858210,+,-1,5.9326596,0.5122997,10.959013,11.305637,-61.9408,9.903567
chr21,13861008,13861159,+,-1,2.9774306,1.0942339,8.644672,6.2849803,-42.09694,19.84337
chr21,13861464,13861707,+,-1,4.4862256,1.2084769,11.105345,11.401525,-63.85495,9.216959
chr21,13861695,13861751,-,2,1.1074301,-0.42732686,2.741332,6.734969,-29.858017,-6.7039237
chr21,13863872,13864023,+,-1,2.9265137,0.88253725,8.205247,7.1265974,-39.769264,25.625633
chr21,13864340,13864574,+,-1,4.9507604,1.5761404,11.610268,11.577986,-68.009926,7.1156383
chr21,13867287,13867442,+,2,2.4717789,1.1184908,8.155661,6.6473284,-39.06644,22.307446
chr21,13867752,13867992,+,-1,4.2445335,0.68455905,11.034017,11.3559675,-64.46595,10.607001
chr21,13869027,13870563,-,-1,30.481434,-11.873323,-4.91978,-0.2939377,11.983007,-27.863232
chr21,13870557,13870712,+,-1,3.182662,1.3161488,16.012867,8.457601,-43.623272,24.94191
chr21,13871020,13871261,+,-1,4.6522613,1.7749273,10.835567,12.05893,-64.327415,5.522376
chr21,13871251,13871308,-,2,1.1338425,-0.43293583,2.7390072,6.7365417,-29.37946,-6.4689918
chr21,13872120,13872949,-,2,15.700529,-4.035473,3.300891,4.133134,1.4630483,-14.712103
chr21,13872976,13873739,-,1,14.911004,-5.8641405,-2.989557,1.0277375,-5.7213526,-38.845203
chr21,13873735,13873878,+,2,3.169768,1.3045671,7.586026,6.676907,-35.960625,23.974497
chr21,13874191,13874431,+,-1,5.152799,1.4450885,11.652781,11.748435,-68.43238,9.511699
chr21,13876856,13876964,+,-1,2.0001884,0.44550437,8.666544,6.4393005,-41.755928,21.142921
chr21,13877294,13877526,+,-1,4.8840585,1.3541481,11.104711,11.40393,-62.519848,10.038687
chr21,13880331,13880480,+,-1,2.6965506,1.1784807,8.654157,6.2998056,-42.065353,19.951082
chr21,13880785,13881028,+,-1,4.823257,1.3287541,11.121628,11.408793,-64.115364,9.191758
chr21,13881016,13881072,-,2,1.0604119,-0.3785389,2.7131946,6.773044,-30.09753,-6.947964
chr21,13883378,13883529,+,-1,3.139541,0.31482705,8.2018385,7.209092,-39.823406,25.78899
chr21,13883847,13884088,+,-1,5.10639,1.5384258,11.585699,11.632371,-67.845215,7.279553
chr21,13886849,13887005,+,-1,2.6489124,1.0150187,8.170729,6.7114706,-39.42941,22.679453
chr21,13887316,13887556,+,-1,4.6139355,1.3301145,11.119262,11.419714,-64.59507,10.545821
chr21,13890115,13890269,+,-1,3.0068057,1.1152478,16.01304,8.457664,-43.611477,24.932928
chr21,13890577,13890818,+,-1,4.6661024,1.5811108,10.882551,12.010828,-64.4965,5.624299
chr21,13890808,13890865,-,2,0.86084765,-0.273966,2.7625947,6.7289705,-29.236776,-6.131411
chr21,13896399,13896508,+,-1,2.1617913,0.5519406,8.66897,6.4134784,-41.85665,21.330063
chr21,13896825,13897070,+,-1,4.7741833,0.6730542,11.0314245,11.360291,-62.305305,9.730838
chr21,13899874,13900028,+,-1,3.0068057,1.1152478,16.01307,8.457725,-43.611423,24.933863
chr21,13900336,13900577,+,-1,4.6787033,1.5318264,10.839567,12.058695,-64.40649,5.582763
chr21,13900567,13900618,-,2,1.1016941,-0.36519438,2.6496038,6.777915,-30.094055,-6.683221
chr21,13903005,13903155,+,-1,3.1825266,0.4108315,8.322246,6.9321284,-40.931488,23.743778
chr21,13903460,13903702,+,-1,4.8991494,1.0358658,10.929238,11.295926,-62.17782,7.69053
chr21,13903959,13904111,+,2,3.2083552,1.065364,7.891481,6.140486,-39.292137,18.494364
chr21,14228858,14230510,+,0,38.035038,22.80002,14.30338,-3.3302755,31.80665,25.303904
chr21,16694358,16695975,-,1,36.842293,-18.32013,-1.4960821,-3.5992253,23.288368,-22.21703
chr21,18391145,18392664,-,1,33.553883,-17.977406,-2.9956317,-3.603626,21.497595,-38.991554
chr21,18509751,18511152,+,0,30.280596,14.782132,12.322042,-0.7112167,0.5867399,35.502037
chr21,18711829,18713425,+,0,36.574112,19.965788,13.723672,-4.2113285,35.392437,34.340473
chr21,18848221,18848355,+,2,2.761488,1.63282,4.841503,7.1392264,-24.965857,9.0157795
chr21,18849477,18851099,+,0,36.27708,20.763626,14.116566,-3.2371473,30.860899,21.241257
chr21,19316618,19317625,-,2,22.646347,-10.613264,0.48763517,0.64594054,9.95262,-15.246994
chr21,19628214,19629760,+,0,35.09009,18.977047,12.474164,-3.7363746,20.488075,32.830917
chr21,20049348,20050846,+,0,32.36858,15.739177,13.679188,-4.2252703,35.040836,36.87997
chr21,20152909,20154668,-,1,38.604946,-20.651194,-1.7676306,-3.518568,21.183676,-27.198044
chr21,20510197,20511741,-,1,34.009335,-17.354675,-3.7624185,-3.243203,14.506418,-43.13422
chr21,20613793,20614748,+,0,21.12608,10.271929,9.961553,-0.40692052,16.620611,13.520497
chr21,20842682,20842967,+,2,5.807702,2.0025687,6.0274153,5.959646,-35.068226,7.1981273
chr21,21583269,21584829,+,0,35.903275,18.955803,14.118665,-4.1464777,36.65341,29.072716
chr21,21633586,21634743,-,1,25.197102,-14.060687,-2.880706,-0.30857632,1.6030709,-38.317944
chr21,21894071,21895369,-,2,27.978283,-13.436535,-0.102376744,0.5302993,8.490119,-21.476856
chr21,22336049,22337643,+,0,34.951485,17.794395,13.960945,-4.2917447,38.535053,29.201494
chr21,22373085,22373141,-,2,0.9293331,-0.17747183,4.482631,6.30226,-25.224941,2.4982567
chr21,22373122,22373345,+,2,4.2049446,1.2581526,5.6056514,6.1041055,-32.422894,4.9134607
chr21,22373766,22374492,-,1,16.433092,-6.815759,-2.8854344,0.6594522,-2.2749367,-34.17032
chr21,22374985,22375203,-,1,4.2948346,-3.693207,-2.8492224,3.9649417,-14.647678,-24.348198
chr21,22388584,22388932,+,0,8.149244,6.418965,12.191711,3.0957935,-18.937338,28.976273
chr21,22703879,22704590,+,0,16.829065,10.29727,12.219665,1.2588876,-8.978482,31.359236
chr21,22876925,22878446,-,1,34.734844,-19.541035,-4.0022955,-3.3779373,18.273777,-49.690483
chr21,23212500,23214113,-,1,36.301765,-17.306967,-1.4978815,-3.778711,22.592772,-22.904633
chr21,23987130,23987193,-,2,1.1245099,-0.12984541,4.444472,6.3109517,-25.697111,-1.7086474
chr21,24097998,24098282,+,0,6.4924636,5.0016127,10.476881,4.0097094,-16.13565,20.719625
chr21,24447297,24447659,-,2,8.475539,-6.1482906,0.87227577,3.153772,-2.2660742,-7.5526986
chr21,25449525,25451127,-,1,36.26266,-20.236319,-1.7550262,-4.0645695,27.20189,-32.87357
chr21,25472926,25474498,+,0,35.338413,17.426762,12.026305,-4.090782,18.71436,38.15369
chr21,25847821,25849437,+,0,37.64368,20.966358,11.811319,-4.2116323,18.645567,41.35135
chr21,27517354,27518047,+,0,15.003542,9.106998,12.266271,1.2221736,-8.835021,30.292324
chr21,28029960,28031292,-,1,29.18759,-14.380771,-2.878318,-0.74377257,4.9892383,-41.47489
chr21,28040885,28041153,+,0,5.372597,3.3879735,7.6415977,2.2436306,1.4940617,8.722793
chr21,28181823,28183234,+,0,31.93147,18.0702,13.01694,-3.7443464,26.223658,29.461851
chr21,28317100,28318637,+,0,34.14572,17.637838,13.176457,-3.8097143,27.680986,34.333748
chr21,30132287,30133888,-,1,35.69933,-18.344847,-2.1285207,-3.6145744,27.274204,-30.124743
chr21,30378465,30380074,+,0,37.089615,20.563671,11.602983,-4.2538867,17.36203,41.738358
chr21,37933789,37933952,+,0,4.117029,4.4798913,11.889892,4.2716103,-23.75339,24.272326
chr21,37934108,37934404,+,0,6.457085,3.5588942,10.483065,4.0075502,-16.163357,20.950087
chr21,38367960,38368003,-,2,0.6668398,-0.1518467,4.4537516,6.172629,-25.967846,0.95932895
chr21,40156555,40156894,+,0,7.1609464,4.6333704,12.108932,3.3207536,-19.3688,27.81278
chr21,40156895,40156939,+,2,0.69780964,0.40503746,4.8579044,6.0308404,-23.130209,3.4057171
chr21,44790795,44792312,+,0,33.767044,18.968023,12.906045,-3.845681,24.61301,35.55995
chr22,11916589,11916741,-,2,3.0737462,-0.39913,3.9487085,2.4115567,-32.116627,-22.045422
chr22,11916990,11917268,-,-1,6.067822,-1.095091,1.6983188,14.288304,-52.398777,-12.740807
chr22,11917596,11917729,-,-1,2.6345322,-0.63222766,3.9206073,1.4587986,-34.05855,-26.444208
chr22,11920069,11920125,+,-1,0.8921279,0.19625397,6.6849003,9.631224,-38.752014,2.2628698
chr22,11920116,11920357,-,-1,4.324132,-1.5696089,1.9845675,14.758663,-56.34281,-16.55944
chr22,11920665,11920819,-,-1,2.9928195,-1.0272603,3.8982542,1.249992,-35.442326,-28.275179
chr22,11920813,11922336,+,0,30.883442,12.310896,12.434272,-1.9916689,8.336505,27.140247
chr22,11923322,11923379,+,-1,1.158185,0.46656927,6.1421914,10.154959,-41.500904,-0.9661095
chr22,15306946,15307018,+,2,1.0690005,0.6261735,4.9377575,6.798638,-24.855175,5.20168
chr22,15307018,15308156,+,0,25.136177,11.680893,11.186974,-0.4726099,10.694478,20.158669
chr22,15808617,15808738,+,0,2.9769292,2.6040237,11.7328005,4.5636578,-24.174362,22.297503
chr22,16171145,16171214,+,2,0.88322026,0.56485206,4.954948,6.7464976,-24.764505,4.9845314
chr22,16171207,16172353,+,0,25.164557,10.786834,11.200226,-0.44657165,10.691247,20.159983
chr22,16446713,16447222,-,2,11.048475,-5.3299856,3.675229,3.1149805,-26.588415,-21.539724
chr22,16456036,16456402,-,1,7.8925376,-7.0992613,-3.4447064,2.6323795,-13.850794,-31.714577
chr22,17664284,17665519,-,1,27.922632,-13.463152,-2.8585265,-0.64286166,3.9312139,-38.181557
chr22,33170798,33172366,+,0,36.74885,21.442226,12.12042,-4.1149187,18.991777,40.466183
chr22,34843345,34844862,+,0,35.679752,21.213879,13.323559,-3.648998,28.396513,30.861752
chr22,34889182,34890764,+,0,35.649734,17.381483,14.218532,-3.3299806,33.630642,21.533707
chr22,42677880,42679477,+,0,36.468502,20.125383,13.865908,-4.248154,33.90108,33.417362
chr22,47787333,47787754,+,2,9.351006,4.341406,6.61472,5.792536,-34.638714,10.681579
chr3,829695,831123,-,1,30.86974,-14.618562,-3.0289338,-2.8746746,13.016953,-37.390896
chr3,5709669,5710500,-,1,19.781397,-9.579467,-2.9624934,0.424373,-1.7803112,-36.510185
chr3,5711257,5711338,-,2,1.4161751,-0.9830758,3.7827237,6.510225,-23.848776,-1.146397
chr3,6036835,6038369,-,1,34.205967,-15.5574045,-3.1803076,-2.8011112,27.157423,-44.5148
chr3,7552110,7553464,-,1,30.667217,-16.756723,-3.058174,-1.6022931,6.6672153,-39.87285
chr3,15846022,15846472,-,2,9.96897,-6.626246,0.76408565,2.7623932,0.80738765,-8.206763
chr3,16615572,16617166,+,0,36.946175,22.095087,14.175015,-3.2826762,32.087204,24.75332
